income_stability,spending_consistency,savings_ratio,transaction_frequency,avg_monthly_income,avg_monthly_spending,defaulted
0.3632,0.3194,0.1343,12.86,22562.61,19948.8,0
0.3546,0.1467,0.2205,16.1,31580.04,25512.52,0
0.28,0.0571,0.2109,20.44,25586.26,18751.29,0
0.6766,0.2701,0.3478,18.93,24100.17,14759.3,0
0.2285,0.1081,0.3392,15.34,25758.22,15923.29,0
0.3317,0.1839,0.3898,20.96,38515.52,24009.47,0
0.5604,0.3656,0.2017,13.89,24649.89,19588.61,0
0.1026,0.3799,0.2825,16.04,28994.49,21808.99,0
0.4743,0.2985,0.2277,10.97,20333.61,15758.99,0
0.5799,0.0986,0.4037,22.59,32591.66,19559.29,0
0.01,0.186,0.3635,12.88,20489.11,12046.26,0
0.3763,0.3805,0.1232,12.72,20295.61,17865.87,0
0.1749,0.5019,0.5028,22.86,38069.69,18604.44,0
0.0805,0.2847,0.7032,26.11,37141.16,12019.24,0
0.2942,0.317,0.5621,22.14,34314.83,16094.22,0
0.4788,0.5076,0.2863,14.92,27158.12,20105.67,0
0.0962,0.5303,0.0148,7.31,11976.74,11209.27,0
0.1986,0.3663,0.2895,12.59,25062.07,17624.53,0
0.4237,0.2052,0.1059,6.65,17944.7,17876.15,1
0.1884,0.1513,0.2119,18.51,26600.19,21045.68,0
0.2804,0.3118,0.1802,12.11,17097.14,15300.85,0
0.2473,0.0732,0.4058,24.82,39919.51,20829.46,0
0.0892,0.0558,0.2043,12.53,25133.87,17917.22,0
0.3148,0.1572,0.2658,18.65,27012.73,19861.75,0
0.0549,0.2243,0.4793,17.89,39448.7,20738.63,0
0.1372,0.6003,0.3025,18.27,33183.49,22637.2,0
0.297,0.4402,0.2502,14.37,26911.45,18950.7,0
0.353,0.3538,0.4634,21.76,40340.23,21013.03,0
0.1201,0.1083,0.3875,24.56,35718.98,21329.48,0
0.4916,0.4236,0.1534,15.45,22283.18,18748.64,1
0.4639,0.5673,0.1333,14.44,15283.07,13059.89,1
0.2374,0.524,0.0689,7.29,15859.83,15290.71,0
0.2262,0.0443,0.3088,14.83,30127.74,21102.15,0
0.2723,0.2161,0.3112,20.23,31061.28,21422.09,0
0.0338,0.389,0.3125,15.48,25730.86,18449.74,0
0.0841,0.1493,0.1162,12.64,15058.02,14155.95,0
0.1213,0.3763,0.5003,20.03,38697.05,17614.42,0
0.1264,0.275,0.2171,11.59,20242.36,16376.65,0
0.5011,0.0282,0.0518,4.17,8546.41,8270.49,1
0.1201,0.1107,0.3404,20.43,34541.46,26976.41,0
0.1267,0.1574,0.2606,16.24,22318.92,18025.98,0
0.5454,0.275,0.2028,12.03,20259.52,16676.13,1
0.1821,0.3687,0.3219,11.41,25816.59,18497.18,0
0.1602,0.0996,0.3736,26.08,37344.12,20836.63,0
0.01,0.2329,0.4149,20.84,31898.69,17861.33,0
1.2828,0.2541,0.0455,4.75,14262.43,13843.37,1
0.0202,0.0877,0.4996,24.79,39584.35,20352.92,0
0.175,0.663,0.4578,20.87,32242.26,16686.71,0
0.4518,0.1398,0.4666,23.44,30788.46,15119.9,0
0.3043,0.0351,0.359,18.18,34554.44,26767.44,0
0.1781,0.2685,0.491,25.88,36572.4,16661.07,0
0.1354,0.4239,0.3046,23.31,35118.0,26522.78,0
0.046,0.0162,0.5059,25.18,37950.99,20792.56,0
0.2564,0.1231,0.2103,5.48,16328.98,12209.67,0
0.3885,0.2525,0.418,20.96,31828.87,20058.09,0
0.3314,0.1208,0.3531,17.09,30434.03,20102.27,0
0.0404,0.0543,0.4679,26.24,40268.73,22157.45,0
0.4534,0.5889,0.2183,15.2,26603.02,20350.21,1
0.4494,0.0238,0.422,23.97,34035.26,17685.21,0
0.1758,0.0877,0.2989,19.26,34720.0,23323.7,0
0.2474,0.3277,0.295,16.94,25510.1,18146.0,0
0.3286,0.4764,0.1834,7.89,19551.95,15263.19,0
0.116,0.0138,0.3501,22.09,31155.0,20094.47,0
0.0966,0.4892,0.3342,15.66,27365.26,20510.45,0
0.1628,0.0895,0.4089,20.04,42061.85,24335.55,0
0.1636,0.0393,0.3929,24.17,33822.64,19092.71,0
0.4693,0.1869,0.4307,17.28,33311.21,17969.34,0
0.0256,0.4191,0.3079,17.71,31946.39,23393.23,0
0.4249,0.1174,0.1407,6.82,12935.65,10725.34,0
0.1583,0.3448,0.0386,7.6,11644.46,11051.18,0
0.1423,0.519,0.0288,11.15,18321.84,16835.19,0
0.202,0.3184,0.3772,27.32,41169.76,27158.97,0
0.0629,0.4528,0.4765,26.53,36356.0,19727.11,0
0.1883,0.0695,0.3816,16.96,28106.48,18244.1,0
0.1279,0.2463,0.3295,17.52,29433.18,20205.35,0
0.051,0.4357,0.3731,18.15,27104.71,15161.97,0
0.5629,0.2623,0.23,12.53,13572.55,10961.1,0
0.2607,0.7424,0.3317,22.72,27889.6,19946.12,0
0.3315,0.3269,0.2862,13.74,30895.12,23040.04,0
0.1873,0.0467,0.4399,22.24,36233.65,22861.21,0
0.217,0.0506,0.4941,24.61,43929.62,20445.25,0
0.7474,0.1049,0.3094,20.75,32023.05,25326.82,0
0.0529,0.2296,0.26,8.66,15462.17,12088.65,0
0.6003,0.2276,0.4301,21.39,38864.65,20755.06,0
0.1037,0.2921,0.276,16.48,20450.76,16060.39,0
0.3262,0.2139,0.1881,11.3,23178.21,19007.88,0
0.1755,0.0223,0.1937,16.47,29018.59,23993.8,0
0.251,0.5505,0.4032,17.22,30500.43,17939.4,0
0.2379,0.5044,0.2739,10.54,23978.27,15229.91,0
0.1458,0.0381,0.205,17.08,24013.65,17627.43,0
0.0861,0.171,0.4616,23.7,36265.64,17918.73,0
0.01,0.0497,0.5049,25.8,38423.56,19843.38,0
0.3737,0.602,0.227,16.36,25389.92,19735.44,0
0.1064,0.6191,0.3759,16.44,26488.31,18863.58,0
0.3398,0.2594,0.3921,21.45,38241.64,22557.65,0
0.0771,0.0712,0.3108,20.46,36457.08,23019.43,0
0.1392,0.1971,0.2784,14.99,27842.11,19994.52,0
0.1904,0.605,0.3529,20.53,26006.81,16951.37,0
0.0832,0.2721,0.2766,16.1,26593.6,20339.81,0
0.1785,0.2854,0.4432,22.56,37569.01,20183.74,0
0.5713,0.4742,0.2026,14.22,23481.57,18018.11,0
0.6831,0.3435,0.19,14.8,18510.5,14669.57,0
0.1582,0.2967,0.1594,5.87,18283.42,16406.02,0
0.1686,0.2865,0.0167,9.14,13072.14,12800.31,1
0.2117,0.2937,0.5003,24.64,35248.34,17018.27,0
0.1423,0.01,0.4184,20.85,29688.39,17996.21,0
0.257,0.1027,0.3001,16.39,21550.91,16873.03,0
0.1867,0.7773,0.0273,9.78,17591.49,16905.31,0
0.1324,0.3269,0.3924,25.81,33022.46,20055.38,0
0.2483,0.3441,0.4089,24.62,39007.26,20739.41,0
0.5379,0.4451,0.3008,15.42,23806.86,16342.85,0
0.3067,0.0973,0.4628,23.69,32108.62,16166.65,0
0.316,0.1009,0.2489,17.08,26040.81,19189.64,0
0.6235,0.5539,0.1917,14.75,22054.19,20551.41,0
0.1235,0.0777,0.3858,22.0,33523.84,17924.52,0
0.2229,0.174,0.3276,21.77,29999.03,19161.67,0
0.157,0.3876,0.2779,19.99,20884.5,14277.0,0
0.1829,0.5014,0.2518,17.54,26133.42,18489.95,0
0.0116,0.145,0.3844,16.98,33004.58,20820.45,0
0.2233,0.3972,0.2258,20.94,33874.04,25236.71,0
0.3648,0.0541,0.2774,16.82,21459.57,15898.66,0
0.0333,0.5582,0.0544,7.92,11890.62,12224.95,0
0.151,0.176,0.4019,23.22,37440.04,18590.29,0
0.0589,0.5691,0.2672,13.1,25474.39,19662.34,0
0.1964,0.5879,0.0019,6.87,10750.15,10045.74,1
0.2391,0.0887,0.4084,20.86,32956.04,16608.59,0
0.5835,0.2388,0.2178,12.69,23960.02,19428.55,0
0.3416,0.0241,0.2355,11.15,19620.86,15262.1,0
0.5223,0.2435,0.3443,21.77,36761.43,27620.52,0
0.0859,0.1899,0.2294,14.15,23404.02,18751.84,0
0.6349,0.7117,0.2876,16.17,28457.55,19057.26,0
0.1202,0.1857,0.4705,23.95,32631.65,18253.52,0
0.6045,0.1518,0.1885,16.46,28569.14,23685.1,0
0.3518,0.2267,0.3967,15.44,22876.08,13665.62,0
0.4127,0.2108,0.4377,28.39,30674.23,15172.15,0
0.2235,0.221,0.5169,25.22,35596.7,16284.76,0
0.2925,0.6314,0.0915,10.34,13424.04,12091.17,0
0.01,0.3898,0.1411,10.8,15892.68,14269.52,0
0.2886,0.1669,0.1003,11.68,27318.34,24378.29,0
0.6349,0.3786,0.265,14.39,30453.45,22824.45,0
0.6525,0.5288,0.29,16.69,30698.6,23669.95,0
0.373,0.2024,0.241,14.19,18981.36,14530.93,0
0.3178,0.0841,0.4952,25.91,35638.02,18178.9,0
0.241,0.3576,0.1902,14.45,18351.97,15839.85,0
0.1735,0.4219,0.3515,20.16,36483.66,23871.8,0
0.3318,0.6582,0.3231,16.18,24505.31,16719.27,0
0.0621,0.0642,0.4473,24.29,37060.26,24350.45,0
0.2263,0.3225,0.4756,16.58,30618.75,16082.27,0
0.3447,0.135,0.3763,13.86,25022.62,15718.4,0
0.271,0.3322,0.3592,15.85,28263.19,16372.87,0
0.0673,0.249,0.232,14.64,25243.12,21267.36,0
0.3222,0.3874,0.2068,9.74,20009.42,15875.38,0
0.3917,0.1889,0.3964,17.84,31717.82,19570.16,0
0.032,0.2417,0.34,22.79,34510.22,20764.92,0
0.4383,0.3532,0.2416,12.54,22665.44,16601.88,0
0.1234,0.5394,0.4153,19.43,25634.09,15772.3,0
0.0925,0.01,0.3729,23.55,35711.73,22299.54,0
0.1823,0.6992,0.224,13.84,25219.74,21240.26,0
0.4528,0.3322,0.1941,14.36,16862.86,13294.52,0
0.1518,0.3999,0.4973,30.7,44648.82,19576.93,0
0.428,0.1882,0.4735,19.62,35588.83,17739.34,0
0.3619,0.3546,0.2658,21.34,30923.26,24517.87,0
0.0663,0.01,0.2071,14.91,17347.46,14901.5,0
0.3478,0.1917,0.2635,14.1,20764.96,14963.54,0
0.4676,0.1794,0.394,19.4,36532.62,20216.21,0
0.1002,0.1909,0.4214,25.4,39905.16,19857.72,0
0.1639,0.2328,0.2355,7.9,20875.67,13851.99,0
0.3632,0.1555,0.5836,18.38,33803.43,13809.48,0
0.2505,0.1499,0.344,15.74,24601.99,16024.3,0
0.4059,0.2413,0.6021,27.88,45806.02,14592.62,0
0.0518,0.3064,0.2473,14.86,26758.89,17620.56,0
0.0245,0.4198,0.3005,20.16,23083.95,17660.08,0
0.4383,0.2038,0.4245,18.34,28845.32,18952.84,0
0.6447,0.01,0.3065,19.76,30057.02,20854.09,0
0.1114,0.327,0.4097,21.8,38361.86,24462.58,0
0.6026,0.3628,0.0,9.21,19020.85,20432.01,1
0.0542,0.6332,0.1476,7.86,14671.26,11915.55,0
0.1136,0.2512,0.2617,20.25,26266.89,21204.72,0
0.2206,0.6771,0.019,9.78,19663.08,18122.94,0
0.1519,0.0544,0.3347,16.07,28614.69,19500.28,0
0.1437,0.5817,0.2625,17.4,23552.98,14001.03,0
0.0501,0.1815,0.4249,16.25,35526.58,22718.55,0
0.4866,0.4722,0.1838,15.65,23750.74,19090.97,0
0.1117,0.3326,0.3094,16.91,32291.53,21345.71,0
0.7018,0.1539,0.0931,10.69,18356.88,17224.98,1
0.6536,0.0746,0.2139,9.4,17155.63,12067.23,0
0.0439,0.3377,0.2403,12.34,21975.35,16288.12,1
0.4071,0.01,0.4511,28.39,46774.5,22933.98,0
0.3341,0.5069,0.1516,6.34,14834.9,12170.59,0
0.318,0.3542,0.2382,13.49,23922.06,17447.41,0
0.1611,0.1837,0.4588,23.08,44231.92,22665.07,0
0.2609,0.1881,0.4186,18.5,31392.23,17356.21,0
0.1816,0.2765,0.4463,21.72,36347.97,22981.36,0
0.5039,0.1453,0.4265,26.05,35078.21,20068.56,0
0.3377,0.1928,0.0158,9.02,12226.16,12433.72,1
0.3119,0.3807,0.4448,17.19,30969.87,14084.59,0
0.1025,0.079,0.4919,25.32,37253.05,17249.67,0
0.1643,0.4313,0.1328,11.39,18572.2,15252.63,0
0.1709,0.2887,0.4658,24.29,37106.95,19171.7,0
0.0672,0.1069,0.2615,13.6,18897.86,13493.96,0
0.1023,0.4688,0.2595,15.23,27503.09,20170.9,0
0.1902,0.0383,0.3083,25.03,29754.29,22279.28,0
0.4328,0.4106,0.1706,10.88,22921.58,20436.94,0
0.1095,0.1947,0.5057,24.06,42357.68,20431.06,0
0.3662,0.4353,0.1117,7.0,19003.47,15066.95,0
0.2878,0.5388,0.4559,25.26,37721.09,19484.05,0
0.1392,0.307,0.3899,23.36,34563.25,21462.35,0
0.1509,0.2104,0.0742,12.94,16645.41,17614.58,0
0.0697,0.3349,0.3505,19.06,19854.7,12048.41,0
0.3171,0.1164,0.3216,17.86,31877.74,23283.3,0
0.413,0.1256,0.562,19.74,38238.19,19086.46,0
0.144,0.2678,0.4584,29.13,41914.78,21883.24,0
0.0854,0.2031,0.2033,11.4,17858.18,15382.05,0
0.3726,0.1744,0.3048,14.59,28549.38,20137.61,0
0.341,0.0736,0.5561,24.34,37142.39,15300.31,0
0.6393,0.5166,0.0014,8.45,9564.83,9611.29,1
0.0985,0.4671,0.3768,23.98,33141.94,21560.09,0
0.0112,0.0165,0.433,22.94,37619.17,20819.1,0
0.1097,0.6111,0.1083,13.58,21248.76,20237.72,0
0.2544,0.2722,0.2842,24.33,42305.36,30586.52,0
0.3633,0.4593,0.053,7.17,15037.36,13800.77,0
0.2705,0.5861,0.3433,14.37,32823.44,22342.32,0
0.1715,0.1846,0.2623,20.87,28948.06,22069.91,0
0.3933,0.307,0.4468,17.59,26633.65,13958.03,0
0.2282,0.1832,0.4043,16.08,29794.11,14553.67,0
0.1942,0.0526,0.1039,4.64,15634.66,13651.26,0
0.3839,0.1641,0.542,25.99,37780.16,19166.83,0
0.4924,0.25,0.3738,17.72,25313.64,16333.4,0
0.3696,0.2574,0.3874,21.43,34058.5,22431.07,0
0.2326,0.5605,0.4131,15.05,28807.78,17572.32,0
0.0334,0.132,0.1857,9.59,20513.11,18648.32,0
0.2188,0.3589,0.513,24.99,39000.67,20700.06,0
0.7041,0.0303,0.0728,8.42,12002.9,11252.14,0
0.0372,0.2679,0.3874,18.82,31545.64,19451.74,0
0.3129,0.1313,0.2963,13.22,23278.38,16150.03,0
0.1376,0.0343,0.1341,9.33,16205.96,14489.25,0
0.6159,0.169,0.2283,11.23,17855.71,15744.63,0
0.347,0.3892,0.4116,15.75,30332.62,19976.98,0
0.1574,0.2225,0.4151,23.06,31792.09,20381.7,1
0.0622,0.2391,0.4665,26.77,42967.88,22348.37,0
0.3437,0.1655,0.5318,24.15,36783.11,17368.03,0
0.01,0.1048,0.3446,19.12,28571.86,20439.83,0
0.1561,0.6186,0.1516,15.14,18989.82,15414.57,0
0.1335,0.199,0.3138,21.47,27132.36,19441.1,0
0.2789,0.2843,0.5282,18.3,39725.1,20243.85,0
0.1426,0.53,0.3252,19.95,34498.8,25590.07,0
0.0292,0.0588,0.3863,23.09,29209.24,17440.98,0
0.1141,1.0821,0.0592,7.64,14151.49,14209.59,0
0.4123,0.2031,0.4664,23.48,39165.12,17576.69,0
0.4036,0.2845,0.1486,9.13,21892.16,20640.09,0
0.1668,0.0733,0.047,15.56,18127.34,16084.66,0
0.01,0.3912,0.1642,7.72,22125.19,20563.44,0
0.2228,0.1682,0.2127,10.9,22951.34,18515.32,1
0.6636,0.1964,0.0907,11.6,14567.9,14356.49,0
0.1925,0.2517,0.4919,25.55,41525.56,21391.01,0
0.2903,0.2544,0.4933,27.06,43929.82,23578.8,0
0.1153,0.112,0.3768,21.52,30184.01,18907.29,0
0.1765,0.357,0.1468,9.8,15853.62,13743.86,0
0.1488,0.5852,0.2836,17.02,28535.79,21542.35,0
0.01,0.2384,0.2155,15.94,23169.46,18328.37,0
0.1189,0.1578,0.4752,26.93,38367.72,19718.2,0
0.0711,0.1671,0.581,27.26,39905.93,15521.61,0
0.1231,0.1239,0.4135,19.01,30543.93,19934.46,0
0.1123,0.5698,0.4116,14.2,23990.01,15170.78,1
0.3474,0.1747,0.1411,7.0,10428.59,8799.39,0
0.2737,0.6245,0.2431,9.77,24547.85,18152.18,1
0.2706,0.1282,0.4601,27.28,41358.26,22492.4,0
0.0514,0.111,0.3264,20.61,33133.68,22335.67,0
0.2516,0.0503,0.3905,22.67,33001.71,22703.08,0
0.2716,0.162,0.3439,18.28,30241.21,18811.9,0
0.5668,0.1121,0.2553,16.77,25293.8,16906.96,0
0.2658,0.186,0.5628,30.08,41429.95,19180.64,0
0.1746,0.0939,0.3695,18.62,33617.18,20057.77,0
0.1359,0.1447,0.476,30.23,38840.21,18211.45,0
0.6546,0.1067,0.3484,15.53,29870.87,22389.82,1
0.3155,0.307,0.431,21.31,32548.38,20184.77,0
0.0737,0.1613,0.0658,9.28,20449.35,20279.22,0
0.3095,0.5095,0.3879,20.45,33197.16,18895.88,0
0.0619,0.479,0.245,14.01,20897.08,15129.42,0
0.1294,0.3808,0.4703,27.25,43366.6,26954.72,0
0.0694,0.1761,0.4548,22.27,36646.09,21004.61,0
0.1699,0.0676,0.2822,16.67,23950.76,19491.1,0
0.3837,0.5245,0.2042,11.64,23089.02,17231.14,0
0.14,0.3259,0.2023,12.59,26587.42,20282.52,0
0.7694,0.4385,0.3333,20.95,27302.87,18163.81,0
0.2071,0.01,0.1248,7.53,14362.82,10533.42,0
0.223,0.1311,0.1576,6.59,16943.33,15230.0,0
0.0278,0.01,0.357,24.01,34097.04,23339.31,0
0.0908,0.3032,0.2624,14.68,31202.01,21810.96,0
0.179,0.1649,0.4605,27.13,39847.28,18556.67,0
0.2112,0.319,0.3921,23.62,42183.29,26090.6,0
0.3188,0.4567,0.276,12.73,25794.7,20610.99,0
0.169,0.0742,0.2603,15.56,29155.91,23357.06,1
0.1613,0.1415,0.3342,18.57,21992.08,17023.91,0
0.2643,0.01,0.1034,5.35,14183.52,12037.46,0
0.2727,0.0641,0.1572,6.86,16311.31,13517.6,0
0.1742,0.353,0.1152,8.64,16231.02,15119.07,0
0.061,0.1271,0.4128,24.34,35804.41,21595.4,0
0.0269,0.1804,0.2839,19.0,29166.14,19524.69,0
0.4395,0.2468,0.2126,13.38,18040.92,13305.13,0
0.0372,0.2635,0.2374,9.26,24320.89,18996.28,0
0.2976,0.3764,0.047,8.26,19809.87,17754.49,0
0.1263,0.1281,0.3083,10.53,25066.03,18389.43,0
0.285,0.4604,0.2917,20.86,31105.62,23062.13,0
0.2481,0.1967,0.148,11.25,18366.76,16123.55,0
0.2197,0.2629,0.1639,16.78,29295.22,23411.59,0
0.5237,0.01,0.1689,9.82,17159.03,14189.36,1
0.3551,0.2115,0.3999,20.16,29298.52,19296.09,0
0.0409,0.4271,0.3946,23.79,35475.45,19492.18,0
0.308,0.2491,0.479,22.34,39210.2,19459.33,0
0.3156,0.0138,0.4803,23.99,37589.19,17377.31,0
0.0962,0.331,0.4031,23.26,39771.7,22775.93,0
0.1463,0.4854,0.3884,14.58,28056.77,17831.02,0
0.4475,0.1134,0.3977,22.76,30979.63,20785.92,0
0.1292,0.4008,0.321,13.99,29822.97,20341.15,0
0.2315,0.4024,0.5063,25.37,37438.46,21252.24,0
0.0777,0.2082,0.4067,25.07,33050.45,19056.36,0
0.246,0.6588,0.2406,6.43,20422.76,14504.46,1
0.0548,0.358,0.2512,15.26,27733.32,23850.54,0
0.5175,0.4208,0.2181,6.75,14542.38,10095.37,1
0.4746,0.1688,0.4986,20.31,34047.55,19229.02,0
0.0435,0.2725,0.501,23.76,29048.36,13509.42,0
0.2456,0.2018,0.3255,18.89,31841.87,20714.66,0
0.01,0.2638,0.2712,10.4,21026.79,17040.63,0
0.2483,0.144,0.0089,9.23,12251.44,12462.02,0
0.2245,0.906,0.1058,6.82,11320.87,10056.07,1
0.2088,0.1377,0.474,25.46,42294.0,22281.87,0
0.0343,0.4566,0.3335,21.8,33887.49,23402.06,0
0.01,0.3457,0.3313,24.72,40503.83,25041.35,0
0.3504,0.8638,0.202,13.88,23546.54,17768.8,0
0.4466,0.4351,0.1331,11.24,17903.15,15120.99,0
0.1392,0.1632,0.4472,23.16,35571.13,19510.74,0
0.6192,0.5047,0.0871,9.78,18090.47,16001.78,0
0.6,0.2111,0.219,11.29,23502.32,18128.97,0
0.1939,0.0666,0.445,18.83,31078.97,16079.53,0
0.1897,0.2923,0.3445,14.69,27815.15,19247.68,0
0.1191,0.246,0.3855,17.26,25516.77,18922.48,0
0.1635,0.5373,0.2845,15.53,30500.05,21081.62,0
0.5187,0.4012,0.1569,12.06,16011.95,14910.21,0
0.1842,0.847,0.1181,9.26,15101.56,13447.07,1
0.0245,0.2255,0.1875,13.94,16789.88,13220.81,0
0.6713,0.0344,0.052,6.37,17664.09,17204.91,0
0.01,0.1832,0.2568,15.93,23298.9,17003.64,0
0.2691,0.6479,0.1634,12.47,23137.85,20057.86,0
0.6108,0.2425,0.2217,15.84,23207.11,15738.87,0
0.2996,0.2501,0.0462,3.3,18442.93,17683.11,0
0.228,0.3429,0.2843,19.69,30137.8,23168.39,0
0.1692,0.4534,0.2085,10.39,18413.64,13466.97,0
0.2672,0.388,0.1588,14.14,24982.38,22791.9,0
0.2528,0.0975,0.4099,18.56,32706.54,16910.56,0
0.1793,0.4771,0.1147,7.94,21480.19,17844.84,0
0.3155,0.5234,0.1872,9.62,18745.23,16416.65,1
0.1397,0.2895,0.2518,15.07,24766.24,18022.52,0
0.1495,0.1169,0.272,15.83,26925.06,18479.06,0
0.1192,0.0958,0.2922,12.17,25660.3,19861.57,0
0.0821,0.0132,0.5364,26.35,41786.62,21185.52,0
0.0827,0.4023,0.4038,15.65,32819.3,17920.76,0
0.2853,0.5546,0.2682,15.46,25387.58,18309.43,0
0.01,0.5136,0.4983,23.15,38249.7,22072.67,0
0.583,0.5327,0.3355,19.22,32602.48,21624.37,0
0.1107,0.1825,0.4242,21.0,30880.63,17931.69,0
0.1791,0.2442,0.5706,26.8,41796.76,19191.66,0
0.2868,0.3939,0.224,11.25,30809.06,24632.61,0
0.226,0.0518,0.1771,12.14,22668.77,19300.08,0
0.3888,0.2321,0.2251,14.02,23964.86,19119.07,0
0.5386,0.1535,0.2852,15.61,32121.03,22912.9,0
0.1922,0.4326,0.2772,12.0,16990.11,13294.21,0
0.1857,0.4362,0.4969,25.52,34209.17,18726.7,0
0.1986,0.1186,0.4288,20.02,31902.49,19715.34,0
0.0249,0.5066,0.3468,15.74,20824.52,13894.0,0
0.0347,0.3429,0.2943,21.38,32112.28,22826.44,0
0.0925,0.0394,0.3305,18.58,31625.5,19715.19,0
0.4123,0.0642,0.2971,19.63,22608.58,16727.1,0
0.3744,0.4807,0.2651,18.5,35186.39,25407.86,0
0.1573,0.2648,0.5272,21.95,39491.18,19270.7,0
0.2075,0.6518,0.1968,11.75,29415.22,24726.59,0
0.1316,0.082,0.3071,13.46,25223.64,17846.61,0
0.4314,0.1271,0.529,22.98,36104.59,15396.78,0
0.1271,0.1273,0.4466,19.15,25993.66,16286.84,0
0.1842,0.745,0.0402,6.57,7990.39,7470.64,1
0.1556,0.0395,0.0869,5.97,12956.08,11830.47,0
0.1269,0.4414,0.2027,12.53,21678.17,16330.06,1
0.3231,0.4415,0.3975,18.5,31761.57,20340.7,0
0.3886,0.4056,0.3194,15.95,31500.83,19806.74,0
0.2346,0.2693,0.0879,12.87,18247.58,16176.91,0
0.4138,0.4124,0.0722,7.9,19511.39,18908.15,0
0.0998,0.526,0.3286,12.78,22829.09,15988.25,0
0.0624,0.306,0.2311,14.66,17473.7,14575.32,0
0.2211,0.0314,0.183,11.65,19823.08,17548.45,0
0.01,0.2535,0.51,25.44,36365.29,14124.82,0
0.2473,0.1438,0.0,10.41,6899.32,6617.5,0
0.3072,0.2356,0.2755,12.83,23847.82,18310.87,0
0.279,0.6085,0.3754,15.03,24236.68,17064.5,0
0.0926,0.4461,0.0864,6.87,14132.78,12283.78,1
0.0766,0.1342,0.4211,17.75,31865.05,20018.93,0
0.1967,0.4712,0.1511,14.91,24463.15,19264.78,0
0.0425,0.2529,0.3488,14.7,29904.38,20148.54,0
0.3929,0.1258,0.2163,15.89,30115.84,22246.85,0
0.2798,0.802,0.268,12.39,17949.31,14643.49,0
0.3896,0.5422,0.3613,21.59,33557.63,21968.44,0
0.2997,0.2574,0.0996,10.7,17386.48,15060.18,0
0.2505,0.1184,0.5524,23.46,45177.83,25275.22,0
0.6488,0.3492,0.0317,6.97,7180.37,7012.54,1
0.1483,0.2284,0.1747,9.33,16189.11,14312.46,0
0.278,0.0507,0.1136,10.27,18630.76,15568.69,0
0.3118,0.1262,0.397,24.53,33409.09,21707.9,0
0.1222,0.3654,0.3025,20.11,32742.58,22137.43,0
0.5101,0.4405,0.293,11.19,16523.05,13102.9,0
0.2234,0.2204,0.1933,11.17,21199.89,15499.25,0
0.1568,0.1658,0.2793,16.25,21351.31,15591.38,0
0.0559,0.1947,0.5325,26.59,43696.28,17840.79,0
0.4621,0.1122,0.4064,17.71,30678.18,16023.9,0
0.0237,0.4784,0.4756,21.6,31629.94,16010.21,0
0.095,0.3187,0.0572,7.9,14119.67,12766.22,0
0.2214,0.1494,0.3621,16.66,25629.4,18597.98,0
0.5559,0.2869,0.4536,23.27,31898.46,19370.92,0
0.1143,0.3713,0.4576,24.25,38133.19,21255.97,0
0.4445,0.416,0.3082,21.46,33756.73,22538.69,0
0.175,0.2763,0.4121,20.39,26488.49,12716.27,0
0.3111,0.1317,0.1656,13.69,16952.28,14181.37,0
0.4995,0.5688,0.2459,16.01,23390.19,17709.76,0
0.0247,0.4921,0.5198,28.98,37818.87,17869.48,0
0.0331,0.4226,0.3323,17.9,37061.46,27627.59,0
0.3167,0.3474,0.3894,22.83,32651.24,17367.79,0
0.1913,0.4513,0.168,17.75,25614.36,20267.09,0
0.6271,0.5917,0.1124,6.45,16069.71,14043.89,1
0.2134,0.5314,0.3536,22.7,35645.58,24643.32,0
0.2557,0.3497,0.2095,13.06,27721.27,22364.46,0
0.3302,0.0307,0.4056,18.96,30807.81,17850.34,0
0.0273,0.489,0.3585,18.75,33784.29,21170.17,0
0.9242,0.7469,0.0604,5.87,11590.74,11626.99,1
0.192,0.2244,0.3324,18.21,30241.26,19575.93,0
0.2692,0.3549,0.2529,13.21,26407.19,19884.51,0
0.2522,0.1112,0.4429,22.95,36261.72,19828.75,0
0.0803,0.1176,0.4044,21.17,27820.77,15162.65,0
0.01,0.3116,0.3848,22.33,39933.68,24548.4,0
0.085,0.3938,0.0,13.06,24580.26,24654.8,0
0.1763,0.2266,0.2826,17.66,29419.1,21419.99,0
0.3278,0.1604,0.3954,18.0,32608.62,20008.71,0
0.0652,0.524,0.4688,21.29,34368.77,15873.81,0
0.3523,0.469,0.2396,9.33,26073.3,18359.96,0
0.5239,0.3883,0.0759,7.71,8692.25,7824.32,0
0.3415,0.1292,0.2425,18.33,33432.57,25512.1,0
0.2752,0.0399,0.3324,17.58,25872.6,17083.07,0
0.1585,0.4913,0.4617,21.19,35156.86,22321.47,0
0.3484,0.1091,0.4707,25.89,44166.93,24671.15,0
0.145,0.1102,0.3871,22.77,33429.24,21082.85,0
0.1688,0.4116,0.3526,13.16,21022.93,12019.52,0
0.1941,0.0248,0.2633,12.95,28124.23,22172.51,1
0.01,0.0691,0.3253,18.84,25947.83,17713.78,0
0.4639,0.2158,0.1815,17.83,27521.58,21273.47,0
0.4531,0.077,0.2955,18.35,31231.89,23441.88,0
0.5139,0.6435,0.1548,8.19,10334.0,9033.62,0
0.5202,0.1334,0.2568,8.22,18139.6,14158.42,0
0.2489,0.0649,0.502,20.62,31900.67,14235.78,0
